t_half_A,T_A,tau_B,k_intC,k_synC,eta,f_E,k_rec0_R4,E_V,false_R5,peak_V,auc_V
0.0227444186533425,0.5076344884425029,1.091505059296867,266.2080578251916,7.668746976681053,1.484959008838621e-07,0.539098260777566,6.609258228071829,1.0620405148764611e-05,0.7923927825878299,57884298.326828286,267132138.33606532
0.10417402270270708,0.07329372216829687,1.8273171608690846,183.60605913265823,9.321311897461593,8.67580690583725e-06,0.7701488094428054,10.110964771175318,0.749561813774262,0.7834397165065689,5012780.48455817,66900798.72106895
0.01393653792996892,0.2791933650271064,0.765042783225076,29.705346507991653,36.963525285027224,1.658835828824033e-06,0.43389586355313925,6.493427417417029,-0.009824215271754477,0.7901838183042622,41726886.453445576,269759366.9227621
0.006775966948840057,0.7624594490248171,0.30500700504505884,345.0616847709773,4.884682508820907,3.420818540334368e-06,0.8812677915612931,27.069669290420393,-0.018888983229255585,0.8046881852304495,23137239.718564373,272180883.48836493
0.017310274295601988,0.11354678562733352,0.2704374620783993,137.6183625068919,39.84464062071175,5.692133617755288e-06,0.9545864585982115,27.626653514750807,0.8726921457868524,0.8035773818785887,1252396.5204255625,34008380.505707696
0.008675799572163991,0.1604138402603335,1.4046824495218448,275.4071536570755,3.8515271945647505,3.2212941509489125e-06,0.9245578016951874,12.7918808460697,0.5262661790322134,0.7891109522142306,5504548.971675822,126550872.61877748
0.019066112953892145,0.26811279872994026,0.4568945773125095,305.9204180708478,30.614301858491658,1.1358595612631995e-05,0.7018254725523624,21.12310156737306,0.526580443375908,0.8027752655461345,11192760.873334587,126466921.62102923
0.049922303653618876,0.5835195158895881,2.3061203236645977,36.621492218816,24.417920993232922,1.0137376670079736e-06,0.8327010996643646,9.09558406769881,-0.0026430258786798166,0.7732093857103992,46305077.95821267,267841020.0708276
0.0052525184267293275,0.17653254510148425,0.07763771879485114,70.76632441372044,0.4303082081707825,4.1877430820539045e-07,0.5668413429180477,16.496712630712306,-0.0010250948536800752,0.8034200240484637,52336056.921664335,267408814.10622832
1.1292317336370217,0.41765496294091653,1.934434876134845,38.052290473127634,19.287957682320737,4.0202248998492094e-07,0.8509382555673974,17.252505048802487,-8.790005344061491e-05,0.7768650196215289,57438424.193601795,267158456.59628776
1.5780317496240877,0.5512260961798441,2.6723184231971535,237.17083586688088,31.30213121274714,3.0351410213331346e-07,0.10209954321280443,23.556850656647708,1.6975200186619688e-06,0.7772064883627595,57915004.03840746,267134521.95073855
0.03490634019394585,0.49188030567791213,0.1688590100913866,61.310389125446605,35.46803123680805,2.439198890577176e-06,0.8953581768370569,7.520430685305478,-0.023190289545211407,0.8026759503304242,19863698.002778575,273329912.8452485
0.005103023513785884,0.45345946162738326,1.4236840080532687,226.9555880839794,27.594025716091277,5.66047185025781e-07,0.15178426885011564,17.176135164205117,6.132061543429046e-06,0.7883474878802398,57896207.484515265,267133337.32955214
0.06372509968448903,0.7837519585206423,2.104926538566444,6.686158378277852,21.25986227865031,9.581399191191481e-05,0.41068973686437693,17.610239443084716,0.28574543289603094,0.768115750409752,29073725.09114185,190802376.22531322
0.003970964646997819,0.09934062554390827,1.500760319503129,4.670084371747143,20.04430299255002,4.3395647780123947e-07,0.9320269496635607,14.5280585230881,-0.01211958250340639,0.7746929422112094,16801693.411793593,270372539.79182565
0.0061857214937361136,0.6442528928653841,0.2918318774995115,272.1754366122304,14.454309464778117,5.5934896495780074e-05,0.8894095336507593,7.229166459770782,0.796979797978828,0.8046149591007724,2491980.5051497277,54233796.67622723
0.1123423396139244,0.1906418289504942,2.1884401746973,24.918179211423443,38.13810136108694,1.3670614935478753e-05,0.8217332651409005,22.30165648747784,0.7103400432971381,0.7738646230798297,4779227.431686232,77378305.41330776
0.4071017724116521,0.7106362415975505,1.2275085509454962,49.243047831097364,26.007472450875476,2.268504386017415e-06,0.7273987013598322,6.825156000679373,-0.007503925695919733,0.784570586266063,38518165.26535574,269139536.42395794
0.8786930130221198,0.5153351198921032,0.48606943034183947,96.81250503581941,1.0260076576118848,1.5746965146798814e-05,0.8577194680856438,13.198435304835,0.3829858664145924,0.7966977754921467,8954428.849671822,164826055.4077103
